iter	RMSE
144	0.04820598964
145	0.04813017102
146	0.04802874136
147	0.04793355757
148	0.04789657589
149	0.04778742628
150	0.04760199554
151	0.0475545206
152	0.04745464443
153	0.04726540868
154	0.04716945869
155	0.04704485159
156	0.04690007091
157	0.04678456922
158	0.04672372754
159	0.04666628778
160	0.04654464827
161	0.04637652538
162	0.04629238383
163	0.04620362657
164	0.04606169089
165	0.04597201758
166	0.04584590055
167	0.04577368379
168	0.04572116567
169	0.04568496629
170	0.04563376881
171	0.04557630327
172	0.04553116167
173	0.04543698346
174	0.04531150791
175	0.04520580879
176	0.04510412531
177	0.04506116162
178	0.04497128578
179	0.04485740044
180	0.04477426358
181	0.04469053125
182	0.04459652146
183	0.04448990317
184	0.0444307725
185	0.0444092748
186	0.04432542607
187	0.044154112
188	0.04412044751
189	0.04401300586
190	0.04385378745
191	0.04381919908
192	0.04369272022
193	0.04361240257
194	0.04349533805
195	0.04339255012
196	0.04328192489
197	0.04319076379
198	0.04307783875
199	0.04298899493
200	0.04282786259
201	0.04274543554
202	0.04267142819
203	0.04255957675
204	0.04246735928
205	0.04230048518
206	0.04219561446
207	0.04208472506
208	0.04202826864
209	0.04200808309
210	0.04195515125
211	0.04188034087
212	0.04178121275
213	0.04172336102
214	0.04165815614
215	0.04160195884
216	0.04149847865
217	0.04147594782
218	0.04136456124
219	0.04124735945
220	0.04116326813
221	0.04114583404
222	0.04104203664
223	0.04095296955
224	0.04089326504
225	0.0407964145
226	0.04069356519
227	0.04055816865
228	0.04044594413
229	0.04038511085
230	0.04034407839
231	0.04024331537
232	0.04022581499
233	0.0401331726
234	0.04002860829
235	0.0399762569
236	0.03988134345
237	0.03975709023
238	0.03967146179
239	0.03965130698
240	0.03956917574
241	0.03949457825
242	0.03943793846
243	0.03942211508
244	0.0393107748
245	0.03920103153
246	0.03918316144
247	0.03906755655
248	0.03905968086
249	0.03893892426
250	0.03879477511
251	0.03866234995
252	0.03865215964
253	0.0385614527
254	0.03850695593
255	0.03849958482
256	0.03840057664
257	0.03833422421
258	0.03832092724
259	0.0381646799
260	0.0381031582
261	0.03801709413
262	0.03797924266
263	0.03788632035
264	0.03782692743
265	0.03779706397
266	0.03773413368
267	0.03765630446
268	0.03763343078
269	0.03760934849
270	0.0375302329
271	0.03750647152
272	0.0374540827
273	0.03736432112
274	0.03733348489
275	0.03725529087
276	0.03713977964
277	0.03705766437
278	0.03696068938
279	0.0368000998
280	0.03674237336
281	0.03668328811
282	0.03654840986
283	0.03645385284
284	0.03643393553
285	0.03637900902
286	0.03630414535
287	0.03624244891
288	0.03612883308
289	0.03610915825
290	0.03607072767
291	0.03606127803
292	0.03601501377
293	0.0359094355
294	0.03582348449
295	0.03562308788
296	0.03548812995
297	0.03534703895
298	0.03533855072
299	0.03520737941
300	0.03512040187
301	0.03498776822
302	0.0348907859
303	0.03480094789
304	0.03475671089
305	0.03468306416
306	0.03466246688
307	0.03457405908
308	0.03456149041
309	0.03447245178
310	0.03439818569
311	0.03432240099
312	0.034271751
313	0.03420292009
314	0.03413714069
315	0.03407057237
316	0.03397793847
317	0.03392800352
318	0.03381051462
319	0.0337991756
320	0.03374818565
321	0.03369977831
322	0.03357570929
323	0.03345752598
324	0.03334315492
325	0.03329208989
326	0.03326262044
327	0.03314197182
328	0.03308116502
329	0.03302698403
330	0.03293777027
331	0.03288588323
332	0.03277007541
333	0.03270604554
334	0.03267314587
335	0.03262633273
336	0.03257870001
337	0.0324965152
338	0.03247936765
339	0.0324703437
340	0.03237893466
341	0.03233458954
342	0.03232294551
343	0.03227041431
344	0.03222319421
345	0.03217138847
346	0.03208326388
347	0.03203399201
348	0.03194961412
349	0.03190561858
350	0.03181821416
351	0.03172312157
352	0.03167655965
353	0.03164284417
354	0.03152413371
355	0.0314318039
356	0.03138773334
357	0.03137764218
358	0.03132379819
359	0.03117980823
360	0.03112518755
361	0.03111763906
362	0.03101357301
363	0.03099417704
364	0.03086822257
365	0.03082646569
366	0.03075446809
367	0.03075061061
368	0.03070860548
369	0.03062891127
370	0.03056649202
371	0.03054261622
372	0.03046369241
373	0.03038157118
374	0.03033922587
375	0.03029597361
376	0.03026038811
377	0.03016087352
378	0.03005192773
379	0.02995469996
380	0.02989992411
381	0.02985168849
382	0.02979100373
383	0.02972535758
384	0.02962300804
385	0.02960369464
386	0.02951401962
387	0.02945128243
388	0.02940507782
389	0.02934945406
390	0.02930775741
391	0.02924625658
392	0.02913013014
393	0.02904812204
394	0.02902420293
395	0.02901964898
396	0.02901447595
397	0.02900817376
398	0.02893403137
399	0.02885606355
400	0.02876188151
401	0.02870854192
402	0.02869745597
403	0.02860206222
404	0.02852638417
405	0.02845869886
406	0.0284358907
407	0.02837748115
408	0.02837405485
409	0.02832474662
410	0.02827854877
411	0.02823178905
412	0.02813387435
413	0.02808582113
414	0.0280285064
415	0.0279793725
416	0.02793771676
417	0.02788033785
418	0.02784550324
419	0.02776975585
420	0.02773553278
421	0.0276404193
422	0.02758103742
423	0.02757526793
424	0.02752645728
425	0.02751424973
426	0.02745867523
427	0.02738989919
428	0.02734793003
429	0.0272741729
430	0.02720348132
431	0.02714444731
432	0.02703023635
433	0.02699539066
434	0.02693784481
435	0.02693339219
436	0.02686320276
437	0.0267609875
438	0.02672740126
439	0.02671405544
440	0.0265979679
441	0.02654611993
442	0.0265426208
443	0.02649184912
444	0.02640007106
445	0.02636254487
446	0.02630678483
447	0.02625868636
448	0.0261926096
449	0.02615289131
450	0.02610319944
451	0.02605880567
452	0.02601315872
453	0.02597107938
454	0.02590969101
455	0.02585795959
456	0.0258021665
457	0.02577455905
458	0.02577134856
459	0.02572229518
460	0.02570094704
461	0.02565952192
462	0.02561594426
463	0.02553393066
464	0.02549437359
465	0.02541385569
466	0.02537621994
467	0.02533242353
468	0.02526450397
469	0.0252141734
470	0.02516568038
471	0.0251065021
472	0.02510324342
473	0.02502066227
474	0.02494672391
475	0.02486422605
476	0.02484125579
477	0.02479744594
478	0.02469931474
479	0.02467838721
480	0.02462269143
481	0.02455608853
482	0.02449832114
483	0.0244647492
484	0.02439098335
485	0.02435102955
486	0.02430833619
487	0.02422702371
488	0.02419723206
489	0.02417736604
490	0.02412345745
491	0.02411864002
492	0.02408203277
493	0.02407393964
494	0.02406537158
495	0.02405718398
496	0.02405387874
497	0.02404397663
498	0.02398471655
499	0.02398256202
500	0.02397924853
501	0.02391458562
502	0.02385770404
503	0.02380591167
504	0.02375502097
505	0.02370479807
506	0.02362777962
507	0.02359696725
508	0.02354305903
509	0.02350849374
510	0.02346024693
511	0.02341428574
512	0.02336194365
513	0.02335922638
514	0.02332590787
515	0.02329178322
516	0.0232748706
517	0.02325612015
518	0.0231949884
519	0.02313694405
520	0.02306391017
521	0.02303038878
522	0.02300340034
523	0.02294764475
524	0.02291094953
525	0.02288480282
526	0.02283196495
527	0.02276504858
528	0.02276315923
529	0.02276020705
530	0.02273365364
531	0.02270505564
532	0.02266253079
533	0.0226223589
534	0.02259421656
535	0.02254989102
536	0.02249510308
537	0.02249246293
538	0.0224374758
539	0.02235559888
540	0.02232771018
541	0.02224679791
542	0.02221402154
543	0.0221900157
544	0.02210436813
545	0.02205976233
546	0.02201179683
547	0.02197653394
548	0.02195837098
549	0.02195264754
550	0.02189295852
551	0.02189055307
552	0.02179232137
553	0.0217312341
554	0.02171089307
555	0.02168765741
556	0.02162361468
557	0.02159210287
558	0.02156590285
559	0.02156365236
560	0.02152223469
561	0.02152037097
562	0.02151788207
563	0.02148529893
564	0.02145939505
565	0.02142937692
566	0.02139108347
567	0.02138928027
568	0.02133416213
569	0.02129495495
570	0.02126477568
571	0.02121818617
572	0.02118023069
573	0.02113450758
574	0.02108055585
575	0.02105312579
576	0.02099595701
577	0.02094616276
578	0.02089751924
579	0.02084664183
580	0.02080125936
581	0.02075518404
582	0.02073265185
583	0.02068694498
584	0.02062306685
585	0.02055501211
586	0.02052532202
587	0.02048331613
588	0.02044088527
589	0.02041169619
590	0.02038616433
591	0.02030796408
592	0.02026653809
593	0.02024121866
594	0.02021110924
595	0.02016639325
596	0.02014824406
597	0.02013310813
598	0.02008625114
599	0.02003922908
600	0.02000501238
601	0.01996049922
602	0.01992137898
603	0.01990097208
604	0.01989932527
605	0.01989724447
606	0.01989515383
607	0.01985617083
608	0.01979937447
609	0.01976888499
610	0.0196909877
611	0.01964860721
612	0.01961078806
613	0.01958373805
614	0.01952438466
615	0.01948332129
616	0.01944304837
617	0.01939266712
618	0.01934592583
619	0.01934460937
620	0.01930110463
621	0.01925145537
622	0.01921039833
623	0.01918831555
624	0.01915815069
625	0.01911472755
626	0.01906485857
627	0.01902700628
628	0.01898028639
629	0.01892730331
630	0.01889027164
631	0.01886990159
632	0.01883796175
633	0.01880524527
634	0.0187691224
635	0.01873524588
636	0.01870981041
637	0.01868016781
638	0.01863144954
639	0.01859900201
640	0.01856862287
641	0.01856721166
642	0.01854967923
643	0.01847647298
644	0.01844037319
645	0.01840574936
646	0.01835377884
647	0.01833216017
648	0.01829829495
649	0.01825812791
650	0.01819830212
651	0.01816308199
652	0.01813753225
653	0.0181054393
654	0.01808087274
655	0.01806144782
656	0.01801883685
657	0.01799763284
658	0.01796676165
659	0.01794875823
660	0.01792354769
661	0.01787770085
662	0.01784943179
663	0.01783385336
664	0.01780702522
665	0.01778847878
666	0.01771901629
667	0.0176904376
668	0.01762436072
669	0.01758721987
670	0.01755722169
671	0.01752586787
672	0.01750825337
673	0.01746591123
674	0.01742200444
675	0.01736861412
676	0.01730158562
677	0.01727079824
678	0.01723322861
679	0.0171790103
680	0.01714099944
681	0.01710327062
682	0.01706145071
683	0.01703103705
684	0.01698486239
685	0.01694183842
686	0.01690399274
687	0.01688133686
688	0.01685743045
689	0.01685572492
690	0.01681325724
691	0.01677731126
692	0.01674215423
693	0.01669393599
694	0.0166567716
695	0.01661638305
696	0.01658763866
697	0.0165458249
698	0.01649740855
699	0.0164557186
700	0.01644167122
701	0.01639212828
702	0.0163648021
703	0.01633436764
704	0.01629840927
705	0.01623267758
706	0.01622072031
707	0.01617510922
708	0.016137187
709	0.01608932858
710	0.01607114523
711	0.01602900711
712	0.01602271349
713	0.01599974847
714	0.01596024918
715	0.01591323706
716	0.01589375027
717	0.01586949072
718	0.01585373238
719	0.01582118052
720	0.01578422474
721	0.01573820174
722	0.01570460622
723	0.0156677657
724	0.01561180791
725	0.01561051792
726	0.0155591585
727	0.01554376491
728	0.01554164764
729	0.01550160462
730	0.01547640299
731	0.0154397735
732	0.01542060349
733	0.01539122287
734	0.0153789576
735	0.01535629902
736	0.01532256946
737	0.01527727601
738	0.0152455816
739	0.01523096887
740	0.01518711679
741	0.01515123704
742	0.01513257206
743	0.01509439674
744	0.01507456224
745	0.01505545579
746	0.01504017755
747	0.01501929452
748	0.01497948027
749	0.01494413735
750	0.01491283958
751	0.01488986887
752	0.01485313094
753	0.01482434258
754	0.01480475936
755	0.0147665793
756	0.01473059812
757	0.01469780913
758	0.0146476306
759	0.01460407315
760	0.01457009374
761	0.01455288961
762	0.01449867768
763	0.01447181112
764	0.01445125702
765	0.01442832109
766	0.01439292767
767	0.01436430048
768	0.01434693165
769	0.01431575443
770	0.01427472627
771	0.01424985935
772	0.01423034812
773	0.01419070352
774	0.01416064514
775	0.0141242334
776	0.01412252142
777	0.01410103962
778	0.01405692207
779	0.01403022661
780	0.01400747925
781	0.01399134348
782	0.01395990512
783	0.01393630009
784	0.01393500455
785	0.01392719305
786	0.01389962853
787	0.01388524185
788	0.01384136558
789	0.01380453605
790	0.01376581059
791	0.01376029968
792	0.01372053529
793	0.01370131532
794	0.01367725123
795	0.01365927852
796	0.01364188241
797	0.01361592299
798	0.0135823817
799	0.01356387473
